material_id,formula,diel_ionic_pred_n0,diel_ionic_ale_n0,diel_ionic_target
mp-1177412,Li4Mn3Fe2Sn(PO4)6,6.3519,0.623,0.0
mp-1177781,Li2VFe(P2O7)2,5.9355,0.9717,0.0
mp-1177908,Li2MnPCO7,5.1354,0.7715,0.0
mp-1178087,Li12V3NiP4(CO7)4,9.5677,3.4555,0.0
mp-1178142,KLiSnO2,6.5588,0.2298,0.0
mp-1178290,Fe4OF7,6.2377,0.3393,0.0
mp-1178409,Cs2MgO2,9.8125,0.4291,0.0
mp-1180300,NClO3,3.0909,0.4974,0.0
mp-1180738,LaBr3O7,6.0632,0.3574,0.0
mp-1188071,ZrI4,4.5558,0.3332,0.0
mp-1189006,KLiMn2(SiO3)4,5.3215,0.1369,0.0
mp-1190551,Na2FeSO4F3,6.4269,0.6441,0.0
mp-1192462,DyMoBrO4,11.0829,0.4031,0.0
mp-1193567,TbMoBrO4,11.2306,0.4046,0.0
mp-1193901,HoMoBrO4,10.8566,0.4238,0.0
mp-1194563,SrMn2V2O8,5.0497,0.4348,0.0
mp-1194968,BaH2PdN4O9,7.7837,0.9419,0.0
mp-1195078,Cs6U5(AsO7)4,6.3202,0.3075,0.0
mp-1195436,Cd3BPO7,9.4135,0.3582,0.0
mp-1195802,Sm4(GeS4)3,14.8728,0.8911,0.0
mp-1196076,K4V2S4O19,4.9465,0.218,0.0
mp-1196741,KUH3SO8,5.4596,0.2273,0.0
mp-1196929,CdBiBF10,4.6804,0.6062,0.0
mp-1197030,BaSm2Ti3O10,30.8948,1.9856,0.0
mp-1197728,Fe2B(PO4)3,3.7314,0.1626,0.0
mp-1198857,Rb4V2S4O19,4.6138,0.165,0.0
mp-1200595,V4Cd9O19,10.5254,0.5725,0.0
mp-1200888,Ca2VP3H4O13,5.5214,0.3023,0.0
mp-1201003,Cs4FeO4,9.738,0.3756,0.0
mp-1201553,Co2BiB(PO5)2,21.4936,1.5092,0.0
mp-1201897,VAgP2O7,5.1527,0.3993,0.0
mp-1203009,CdTe(Pb3O5)2,17.4511,0.6558,0.0
mp-1203015,TaBr5,2.6742,0.1502,0.0
mp-1203163,GdV(SeO4)2,8.7382,0.3778,0.0
mp-1203249,Zn3Sb2H42(S4N7)2,3.5737,0.2888,0.0
mp-1204074,NaAuS,4.8241,0.1289,0.0
mp-1204523,Rb6InP3S14,5.2312,0.1833,0.0
mp-1205044,Gd2Si4CN6,8.4587,0.4324,0.0
mp-1205425,Ba8CaY2U4O24,29.3593,2.3517,0.0
mp-1206825,Lu2SeO2,8.1836,0.299,0.0
mp-1208021,TlSO4,10.9761,1.0227,0.0
mp-1208422,TlCr2FeO8,11.5319,0.5195,0.0
mp-1209710,Pr7(S2Cl3)3,11.219,0.5577,0.0
mp-1209742,Pr2MgPtO6,15.4449,0.581,0.0
mp-1209894,NdSI,12.1603,0.5741,0.0
mp-1210013,Nb2Fe4O9,14.8579,0.6929,0.0
mp-1211257,KTl(SO4)2,6.3161,0.3331,0.0
mp-1211960,K2Ge2O3,5.5005,0.1741,0.0
mp-1212711,Gd2MgPtO6,14.212,0.5093,0.0
mp-1213999,CaCoGeO4,9.1123,0.5923,0.0
mp-1214547,BaMnVF7,6.2428,0.4031,0.0
mp-1216096,Y6Mg(SiS7)2,10.3248,0.663,0.0
mp-1216115,Y6Mg(GeS7)2,11.8696,0.7074,0.0
mp-1216132,Y6Zn(SiS7)2,10.9401,0.6638,0.0
mp-1216346,Y9Al(GeS7)3,9.8059,0.3219,0.0
mp-1216482,V4CrFe3O16,20.1061,1.9444,0.0
mp-1216625,TiOF2,16.2099,3.547,0.0
mp-1216981,TiFeBiPbO6,26.6226,1.4115,0.0
mp-1217181,TlMo2P3O13,9.9698,0.7763,0.0
mp-1217452,Ti3Fe(BiO3)5,24.489,1.9191,0.0
mp-1218364,SrCaTi2O6,28.8034,2.7668,0.0
mp-1218385,Sr3Ca(NCl)2,10.8715,0.2561,0.0
mp-1218661,Sr3TiNb4O15,59.9419,8.9055,0.0
mp-1219158,Sm6Cd(GeS7)2,14.8389,1.0215,0.0
mp-1219334,Si2P3RhO13,3.2681,0.4358,0.0
mp-1219590,RbMgNiF6,9.6212,0.9397,0.0
mp-1219872,Pr6Mg(GeS7)2,15.5127,0.8747,0.0
mp-1219914,Pr6Cd(GeS7)2,17.118,1.1113,0.0
mp-1220112,NdZrNO2,34.4441,2.2809,0.0
mp-1220262,Nd6Cd(GeS7)2,15.7224,0.8707,0.0
mp-1221472,Na2MnVF7,7.5453,0.7348,0.0
mp-1222064,Mn4Nb2O9,23.437,2.2261,0.0
mp-1222354,LiInO2,11.9065,1.1986,0.0
mp-1222472,LiFe(SO4)2,4.6616,0.3357,0.0
mp-1223063,La2Ti3ZnO10,52.2502,4.9499,0.0
mp-1223272,La2Si2PbSe8,12.1324,0.4773,0.0
mp-1223364,KNaNb2O6,39.6847,2.9793,0.0
mp-1223632,KNa2WN3,7.8872,0.1922,0.0
mp-1223997,K4BaU3O12,15.9273,1.3522,0.0
mp-1224028,Ho2ScNbO7,35.1313,4.5452,0.0
mp-1224235,K6Ba2CaU6O24,20.2737,0.7921,0.0
mp-1224551,K4NaNb5O15,47.1905,5.5485,0.0
mp-1225782,Er2Mn(GeO3)4,12.8205,0.6532,0.0
mp-1226105,CsAlFe3(SiO4)3,4.5089,0.2366,0.0
mp-1226506,CeTh2O6,19.933,1.0429,0.0
mp-1226762,Ce2ThO6,18.4791,0.8735,0.0
mp-1227191,Cd5Si(PO6)2,12.397,0.6928,0.0
mp-1227324,Ca2MnO3,18.4131,1.1226,0.0
mp-1227453,CaU2(BO5)2,13.452,0.596,0.0
mp-1227678,BaLa4TiCr4O15,15.0628,0.6923,0.0
mp-1228031,Ba8Sr(BN2)6,11.1736,0.6596,0.0
mp-1228124,Ba6Ti5PtO18,39.9264,3.0648,0.0
mp-1228307,Ba4Ce2In2O11,22.4564,1.2897,0.0
mp-1228350,Ba2ScCuO4,19.5954,1.5525,0.0
mp-1228355,Ba4SnGe2(S4Br)2,6.2201,0.2205,0.0
mp-1228744,Ba3V4(PO4)6,11.2599,0.7726,0.0
mp-1228859,BaLa2Ti3O10,34.2785,2.738,0.0
mp-1229143,AgMoAsO6,20.0468,5.5879,0.0
mp-1232051,Nd2MgSe4,14.5907,0.6038,0.0
mp-1232059,Sm2MgSe4,13.1983,0.447,0.0
mp-1232088,Pr2MgS4,16.1814,0.7422,0.0
mp-1232196,Y2MgSe4,11.7341,0.4311,0.0
mp-1232211,Pm2MgSe4,13.2852,0.4915,0.0
mp-1232284,Tb2MgSe4,12.3306,0.4111,0.0
mp-12365,KThCuS3,17.042,0.6675,0.0
mp-1245995,Sb2(CN2)3,2.1012,0.2811,0.0
mp-1250648,Mg3V2(Si2O7)2,7.257,0.6984,0.0
mp-1271282,CoF3,4.2126,0.2194,0.0
mp-1272202,FeMoClO4,9.6455,1.3337,0.0
mp-1274143,Sr2FeWO6,18.881,1.3394,0.0
mp-1275198,Nb2Co4O9,18.3448,1.0633,0.0
mp-1291800,MnZn2WO6,16.1914,1.5801,0.0
mp-1298606,Li2VOF4,9.0009,1.1577,0.0
mp-1307846,Li2VOF4,10.1328,1.5353,0.0
mp-14973,AgMo2P3O13,5.4709,0.5018,0.0
mp-15155,Na2Sm2Ti3O10,48.8289,5.0326,0.0
mp-1517808,BaSrLaWO6,13.3844,0.4339,0.0
mp-1518778,BaSrTbWO6,14.0013,0.6612,0.0
mp-1518887,SrCaLaBiO6,14.5572,0.6475,0.0
mp-1518975,BaSrPrBiO6,5.2127,0.2669,0.0
mp-1519157,SrCaLaBiO6,18.9976,1.098,0.0
mp-1519405,BaSrYWO6,13.7601,0.6352,0.0
mp-1519441,BaSrMnWO6,5.1507,0.2908,0.0
mp-1520629,Sr2TbBiO6,20.2726,1.1451,0.0
mp-1520639,SrCaDyBiO6,12.9718,0.2533,0.0
mp-1521259,SrCaYBiO6,13.2045,0.265,0.0
mp-1521935,BaNaCeNbO6,6.5458,0.3769,0.0
mp-1522146,BaNaCeNbO6,47.6736,2.3175,0.0
mp-1522297,KLaNbCrO6,5.9565,0.3271,0.0
mp-1522319,BaSrDyWO6,13.8439,0.6575,0.0
mp-1522479,Sr2YBiO6,20.5143,1.1394,0.0
mp-1565491,LiV2NiO6,20.3896,1.274,0.0
mp-1578402,MnAl(WO4)2,22.5995,2.4138,0.0
mp-16160,Sm4Au2O9,10.6282,0.3969,0.0
mp-1641070,LaMgTiFeO6,30.5339,1.522,0.0
mp-1641378,MnTe2O5,9.8069,1.5226,0.0
mp-16755,Mg(AlS2)2,7.0631,0.5169,0.0
mp-17355,Sr3GdRhO6,10.3771,0.3955,0.0
mp-17561,MnNb2Zn2O8,27.7356,6.3873,0.0
mp-17749,V2HgO6,7.259,0.3206,0.0
mp-17999,NaVF4,4.2032,0.3003,0.0
mp-18377,ZnS,3.318,0.2083,0.0
mp-18702,AgPO3,4.7029,0.2042,0.0
mp-18800,Cr2SiO4,6.3559,0.2593,0.0
mp-18844,CaMn2O4,6.4575,0.2588,0.0
mp-18917,Na7Fe3O8,5.6547,0.189,0.0
mp-19043,LiV(SiO3)2,5.6078,0.4018,0.0
mp-19127,Sr2FeMoO6,21.5502,1.1023,0.0
mp-19146,CrPbO4,14.653,1.8602,0.0
mp-19180,VFeMoO7,24.3314,1.7159,0.0
mp-19311,V2CoO6,8.3741,0.3866,0.0
mp-19418,VCrO4,5.07,0.293,0.0
mp-20589,MoO3,15.1169,2.7335,0.0
mp-21060,NaFeO2,5.2603,0.3656,0.0
mp-21216,AlFeO3,4.4659,0.2663,0.0
mp-22748,NaLaMnWO6,16.0065,0.9237,0.0
mp-23182,SnI4,5.2179,0.4767,0.0
mp-23324,BiSBr,34.0642,1.664,0.0
mp-23644,Hg3AsClO4,6.8969,0.4341,0.0
mp-23712,MgH2,11.9773,0.4096,0.0
mp-23977,HS7N,-0.2748,0.5004,0.0
mp-24827,KVBP2HO9,4.421,0.2677,0.0
mp-25402,Li2VPCO7,6.9468,0.668,0.0
mp-25825,LiFe4(PO4)3,5.7549,0.2088,0.0
mp-25911,LiV3(P3O10)2,11.3648,1.7596,0.0
mp-26887,LiVP2O7,4.6163,0.4233,0.0
mp-26918,CrPO4,4.4748,0.2734,0.0
mp-28421,Cs2HgI4,5.3558,0.3066,0.0
mp-286,YbSe,7.8346,0.3892,0.0
mp-28815,ThSnI6,8.7,0.2855,0.0
mp-28871,In3SnI5,23.6155,1.7953,0.0
mp-29015,CaThBr6,12.941,0.585,0.0
mp-29698,Nb3ClO7,34.0519,1.875,0.0
mp-29782,Bi2W2O9,36.6507,3.4125,0.0
mp-29904,SbXe2F9,5.1966,0.3718,0.0
mp-30143,U(IO4)2,8.0727,0.9219,0.0
mp-31517,Ta2CoO6,40.9461,4.2785,0.0
mp-32528,Li3V3(PO4)4,24.7032,13.7515,0.0
mp-32933,Tm2S3,14.8269,1.0183,0.0
mp-34898,Zr4N2O5,31.3022,1.3061,0.0
mp-35735,Gd2Zr2O7,23.9671,1.3827,0.0
mp-39626,SrLaMnWO6,13.9051,0.6672,0.0
mp-40451,NaGd3Ti2(SbO7)2,30.7895,1.8906,0.0
mp-4805,Gd2SO2,10.0241,0.2643,0.0
mp-504466,Ag2WO4,8.0581,0.7374,0.0
mp-504678,CoSeO4,5.9886,0.6826,0.0
mp-505709,CsSmZnSe3,6.8,0.2851,0.0
mp-510062,CsSmCdSe3,7.7847,0.3988,0.0
mp-532016,Ca12Al14O33,16.212,1.072,0.0
mp-532524,TiZn2O4,24.2221,1.347,0.0
mp-540314,Fe(PO3)3,6.0311,0.5318,0.0
mp-541112,ZrI4,4.5558,0.3332,0.0
mp-541574,BaY2CoO5,10.4304,0.3575,0.0
mp-541648,Ba2FeCoF9,6.6152,0.3166,0.0
mp-542012,Rb4Hf3S14,9.6442,0.6371,0.0
mp-542317,K2U(WO5)2,10.3144,0.6429,0.0
mp-542604,AsS,2.3039,0.2575,0.0
mp-543028,Tl2TeO3,10.8865,1.0395,0.0
mp-553880,ZnS,4.2214,1.4303,0.0
mp-553916,ZnS,4.2249,1.4413,0.0
mp-553970,CsGeBiS4,11.5066,0.6824,0.0
mp-554004,ZnS,4.2208,1.4229,0.0
mp-554115,ZnS,4.223,1.4399,0.0
mp-554379,AsXeF11,1.463,0.1783,0.0
mp-554384,NaSb(PS3)2,5.4849,0.411,0.0
mp-554503,ZnS,4.2208,1.4229,0.0
mp-554554,K9Bi(PS4)4,4.5038,0.2752,0.0
mp-554681,ZnS,4.2208,1.4229,0.0
mp-554820,ZnS,4.2208,1.4229,0.0
mp-554829,ZnS,4.223,1.4399,0.0
mp-554889,ZnS,4.2249,1.4413,0.0
mp-554961,ZnS,4.2208,1.4229,0.0
mp-554986,ZnS,4.2233,1.4077,0.0
mp-554999,ZnS,4.223,1.4399,0.0
mp-555079,ZnS,4.2208,1.4229,0.0
mp-555085,KAu(NO3)4,6.2568,0.6593,0.0
mp-555151,ZnS,4.2208,1.4229,0.0
mp-555311,ZnS,4.2214,1.4303,0.0
mp-555583,ZnS,4.223,1.4399,0.0
mp-555628,ZnS,4.2249,1.4413,0.0
mp-555664,ZnS,4.223,1.4399,0.0
mp-555773,ZnS,4.2372,1.4895,0.0
mp-555988,Na4UCr3O14,6.3128,0.3434,0.0
mp-556000,ZnS,4.2293,1.4532,0.0
mp-556102,Na2U(WO5)2,12.6194,0.6887,0.0
mp-556152,ZnS,4.2372,1.4895,0.0
mp-556155,ZnS,4.2313,1.4676,0.0
mp-556207,ZnS,4.2313,1.4676,0.0
mp-556280,ZnS,4.2313,1.4676,0.0
mp-556363,ZnS,4.2413,1.4923,0.0
mp-556392,ZnS,4.2622,1.5672,0.0
mp-556400,Cs2K2TeO5,6.2344,0.7113,0.0
mp-556730,CaU(MoO4)4,7.6468,0.2607,0.0
mp-556732,ZnS,4.2313,1.4676,0.0
mp-556775,ZnS,4.2493,1.5268,0.0
mp-556815,ZnS,4.2733,1.566,0.0
mp-556950,ZnS,4.2493,1.5268,0.0
mp-557009,ZnS,4.2341,1.4697,0.0
mp-557026,ZnS,4.2372,1.4895,0.0
mp-557062,ZnS,4.2313,1.4676,0.0
mp-557151,ZnS,3.2916,0.215,0.0
mp-557175,ZnS,4.2372,1.4895,0.0
mp-557346,ZnS,4.2413,1.4923,0.0
mp-557348,BaV2(P2O7)2,6.4298,0.3907,0.0
mp-557418,ZnS,4.2313,1.4676,0.0
mp-557484,BiS4N3Cl4,4.9344,0.4955,0.0
mp-557492,LiLa5Ti8O24,42.2252,3.4292,0.0
mp-558241,TaTl2AgS4,27.6757,2.3433,0.0
mp-558285,GaBiO3,13.7757,0.6666,0.0
mp-558553,Sr4Ti5(Si2O11)2,23.1872,1.5205,0.0
mp-559336,NaNb3(TeO4)4,30.2363,2.0025,0.0
mp-559464,KFeO2,9.4927,0.6039,0.0
mp-559562,AgTeNO5,12.969,2.3816,0.0
mp-560725,ZnS,3.3086,0.2048,0.0
mp-560990,Ca3Fe2(SeO3)6,8.612,0.445,0.0
mp-561051,Rb2Sb4S7,21.7704,2.1779,0.0
mp-561196,ZnS,3.3089,0.1864,0.0
mp-561320,PbS,14.4699,0.6839,0.0
mp-561467,YAg3(PS4)2,5.8159,0.2495,0.0
mp-562239,V2P2PbO10,16.202,1.455,0.0
mp-562263,Cs2PbO2,7.7738,0.2708,0.0
mp-562338,USeO6,5.892,0.2626,0.0
mp-567352,Ga(SbBr)4,14.7973,3.1914,0.0
mp-567483,CdI2,5.8263,0.3305,0.0
mp-568493,In3SnI5,20.03,1.1767,0.0
mp-568522,In3SnI5,20.03,1.1767,0.0
mp-568846,TaBr5,1.4772,0.3543,0.0
mp-570641,SiC,3.4153,0.2214,0.0
mp-571171,Ga2PbSe4,28.305,1.7368,0.0
mp-572715,Cs4U2V2O13,6.6652,0.3178,0.0
mp-579536,CsCu2ICl2,6.0785,0.1581,0.0
mp-581258,ZnS,3.3543,0.205,0.0
mp-581412,ZnS,3.3543,0.205,0.0
mp-581425,ZnS,4.22,1.4024,0.0
mp-581476,ZnS,3.3543,0.205,0.0
mp-581601,ZnS,3.3543,0.205,0.0
mp-581602,ZnS,3.3543,0.205,0.0
mp-581738,Cs3BiSe3,6.0246,0.2159,0.0
mp-6119,Na2Nd2Ti3O10,50.0515,5.2648,0.0
mp-622086,La2GeS5,9.9165,0.3758,0.0
mp-624397,SiC,3.6443,0.2014,0.0
mp-625856,TeHO3,8.9822,0.8894,0.0
mp-625941,Te(HO)6,3.5097,0.3463,0.0
mp-626062,U3(HO5)2,7.0935,0.4109,0.0
mp-634381,V2Zn2O7,24.2064,2.8743,0.0
mp-637188,Ag2WO4,8.0196,0.5398,0.0
mp-638686,AgNO3,7.9946,0.5268,0.0
mp-643154,Li3V2(PO4)3,5.2773,0.6258,0.0
mp-647727,Re2N2ClF9,2.8654,0.3341,0.0
mp-649619,As3Pb5ClO9,30.1383,1.2263,0.0
mp-651121,Cs3HgI5,7.6784,0.3628,0.0
mp-6548,K2La2Ti3O10,51.8991,5.0705,0.0
mp-669528,Na2UO4,11.3156,0.7327,0.0
mp-674324,Sn7(SBr5)2,19.9075,0.8138,0.0
mp-675093,Hf2N2O,33.7307,1.9247,0.0
mp-675192,Ce3Dy2O9,32.6319,1.7049,0.0
mp-675244,Yb(NdS2)2,12.8815,0.5214,0.0
mp-675668,Yb(PrS2)2,12.5626,0.4844,0.0
mp-676360,NaNdS2,18.8973,1.0869,0.0
mp-684508,LiSb2(PO4)3,8.2439,0.9266,0.0
mp-684782,CsTiMnOF5,8.7251,0.4035,0.0
mp-684996,Ba3LaZnReWO12,27.0031,2.0011,0.0
mp-695243,Na2SrLa2Ti5O15,42.8341,3.0898,0.0
mp-696128,Li10Ge(PS6)2,5.0269,0.7922,0.0
mp-697664,LiCr4(PO4)3,4.7758,0.2589,0.0
mp-698567,Cr(Bi7O12)2,20.6673,1.4404,0.0
mp-704731,KMnO4,6.0862,0.4105,0.0
mp-705514,SbHC3(NCl3)3,1.29,0.3,0.0
mp-705890,Ca2V3Ni2AgO12,8.4637,0.3074,0.0
mp-715566,CrO3,2.7336,0.2326,0.0
mp-721293,Na4GeH28(Se2O7)2,3.6482,0.1936,0.0
mp-735523,Fe3PH6PbSO14,6.8371,0.3967,0.0
mp-752400,Ce2Sm2O7,27.6343,2.0552,0.0
mp-752445,TiV2O7,31.849,3.2542,0.0
mp-752558,Na2NiO2,4.8422,0.1487,0.0
mp-752712,LiFeB2O5,4.3392,0.2072,0.0
mp-752798,CeTh2O6,19.5537,1.0754,0.0
mp-752803,Li4Co7(OF7)2,6.0346,0.2029,0.0
mp-753086,LiCrSiO4,4.9718,0.24,0.0
mp-753439,Li3MnVP2(HO5)2,4.3551,0.482,0.0
mp-753597,Li2VF6,7.837,0.6275,0.0
mp-753743,LiMnOF2,5.5278,0.1899,0.0
mp-753847,Ca5Mn4O9,9.1756,0.3081,0.0
mp-754107,Y(BiO2)3,24.2804,1.1653,0.0
mp-754135,Li3Mn2F9,4.3206,0.1835,0.0
mp-754146,Rb3YO3,9.4242,0.4637,0.0
mp-754466,Li2AgF3,3.7611,0.3744,0.0
mp-754539,LiVSiO5,9.3721,0.8977,0.0
mp-754571,Li4Co7(OF7)2,5.9181,0.2821,0.0
mp-754989,Er(BiO2)3,23.1364,1.0534,0.0
mp-755116,In2Pt2O7,5.2697,0.2072,0.0
mp-755314,Hf2N2O,11.942,0.4489,0.0
mp-755703,LiSbO2,10.8304,0.6033,0.0
mp-755794,Rb3LuO3,9.263,0.3749,0.0
mp-756221,K2LiFeO3,5.345,0.2103,0.0
mp-756448,LaMgI5,6.938,0.4351,0.0
mp-756707,Na3VBPO7,5.3808,0.2233,0.0
mp-756711,Li4CrO4,8.5449,0.4126,0.0
mp-756893,MnV4CoO12,15.6346,1.4249,0.0
mp-757116,Rb3ErO3,9.3167,0.418,0.0
mp-757168,LiP4WO13,5.3741,0.5193,0.0
mp-757178,Li6MnCoP2(CO7)2,8.9338,1.7282,0.0
mp-757274,Bi17W3O34,24.2734,1.6026,0.0
mp-757307,LiV(SiO3)2,5.2674,0.5234,0.0
mp-757336,Hf2N2O,33.7307,1.9247,0.0
mp-757855,V2Co(HO2)4,6.4579,0.4854,0.0
mp-757919,LiVP2O7,8.4234,0.673,0.0
mp-758646,LiVF5,5.7693,0.2252,0.0
mp-759276,VOF,6.3762,0.3037,0.0
mp-759307,TiNb2O7,65.1989,16.6915,0.0
mp-759640,LiCuCO3,5.3763,0.2816,0.0
mp-760037,V6O5F19,4.768,0.2341,0.0
mp-760067,Ba2LiVP2O9,13.4352,0.7657,0.0
mp-760102,W2OF8,3.1827,0.1901,0.0
mp-760363,LiFe2OF3,8.56,0.3449,0.0
mp-760491,Ce4Y2O11,23.1377,0.88,0.0
mp-760794,LiVF4,8.0805,0.4159,0.0
mp-760913,V6O5F19,4.768,0.2341,0.0
mp-761004,LiCo2OF3,5.508,0.2061,0.0
mp-761104,LiV2OF5,5.0708,0.4201,0.0
mp-761147,Li3Mn2F9,4.3206,0.1835,0.0
mp-763780,Fe(PO3)3,6.0311,0.5318,0.0
mp-764154,LiCo2OF3,5.9274,0.1738,0.0
mp-764374,Li2Mn4OF8,6.0174,0.4297,0.0
mp-764928,LiVP2O7,6.6968,1.7757,0.0
mp-765004,Li3Fe2(CO4)2,5.7,0.6486,0.0
mp-765473,CoTe2O5,6.2571,0.4396,0.0
mp-765962,V3H8(NO4)2,5.8816,0.3829,0.0
mp-766102,Ta2MnO6,35.0923,2.1722,0.0
mp-766208,Ba3LiTi5Nb3O21,51.8134,9.1098,0.0
mp-766411,H16PdC4S4(N4Cl)2,2.0112,0.1815,0.0
mp-766983,LiCa2Nb3O10,45.0235,5.3626,0.0
mp-767269,Ga7(Fe3O8)3,8.5458,0.5151,0.0
mp-768584,Li4MnV(PO4)3,6.2654,0.6625,0.0
mp-768959,Na4Sb2C4SO16,5.1051,0.1961,0.0
mp-769368,Rb4SnO3,7.4671,0.382,0.0
mp-769502,Li4Nb2Fe3O10,13.8664,0.4462,0.0
mp-770345,Li3V(BO3)2,4.2802,0.2547,0.0
mp-770852,Li2TiNi2O5,14.7893,2.1466,0.0
mp-771652,Ti2Sb2O7,27.5154,1.7748,0.0
mp-771819,LiFe(SO4)2,5.5684,0.3985,0.0
mp-771882,NbVO5,29.1129,2.747,0.0
mp-772202,Cr4P2O9,6.81,0.2489,0.0
mp-772421,KLi2FeO3,11.2517,1.7991,0.0
mp-772426,Li2Cr3O10,6.1069,0.322,0.0
mp-7725,Na2UO4,16.8064,1.251,0.0
mp-772525,Li6Fe(BO3)3,4.4515,0.3794,0.0
mp-772869,Ta7InO19,35.9003,3.1689,0.0
mp-772939,Li5Cu(PO4)2,4.2155,0.2706,0.0
mp-775786,Hf2N2O,33.7307,1.9247,0.0
mp-775799,Hf2N2O,33.7307,1.9247,0.0
mp-775842,Bi24B2O39,22.8278,1.8158,0.0
mp-775921,Li3V2(PO4)3,15.1802,2.901,0.0
mp-776213,Hf2N2O,33.7307,1.9247,0.0
mp-776214,Hf2N2O,33.7307,1.9247,0.0
mp-776226,Hf2N2O,33.7307,1.9247,0.0
mp-776259,Hf2N2O,33.7307,1.9247,0.0
mp-776551,LiFe2OF5,5.7114,0.2843,0.0
mp-776667,Cr3(FeO6)2,5.8314,0.3893,0.0
mp-776767,Li2VF4,5.2338,0.3041,0.0
mp-777807,Li2VF5,6.6807,0.3656,0.0
mp-778010,LaTa2NO5,61.3619,2.0745,0.0
mp-779046,Li5Cu(PO4)2,4.0932,0.241,0.0
mp-779515,Na4Bi2C4SO16,5.3873,0.2115,0.0
mp-779863,Hf2N2O,33.7307,1.9247,0.0
mp-780114,LiVSiO5,4.5716,0.4854,0.0
mp-780232,Hf2N2O,33.7307,1.9247,0.0
mp-780234,Hf2N2O,33.7307,1.9247,0.0
mp-780495,V6O5F19,4.768,0.2341,0.0
mp-780585,Ti(FeO2)2,9.0849,0.7082,0.0
mp-849325,SbH4NCl6,2.599,0.3763,0.0
mp-849412,V6O5F19,4.768,0.2341,0.0
mp-849556,Li2Mn3(SiO4)2,6.1166,0.4017,0.0
mp-850367,Li4Mn5Sn(PO4)6,6.1022,0.6581,0.0
mp-850751,LiVP2(HO4)2,9.1506,3.2715,0.0
mp-851103,LiVP2(HO4)2,9.1506,3.2715,0.0
mp-862678,Sb2H8Pt(OF3)4,3.3375,0.1992,0.0
mp-864617,NdI3,7.607,0.229,0.0
mp-865500,Na2Hf2O5,15.0673,1.3383,0.0
mp-866003,ErI3,13.5574,0.5832,0.0
mp-866474,Ca2SnS4,10.2011,0.4437,0.0
mp-866651,KSiBiS4,12.3245,0.7442,0.0
mp-866709,K2CrH2F8,5.0899,0.2365,0.0
mp-867687,Li2VCrP2(O4F)2,6.8099,0.6368,0.0
mp-867688,Li5Fe(P2O7)2,5.295,0.639,0.0
mp-9785,BaHo2PdO5,21.5975,1.1595,0.0
mvc-10583,CaMo3P3O13,9.1035,0.4633,0.0
mvc-10636,BaMoF7,4.7778,0.2248,0.0
mvc-14111,Al5(FeO4)3,7.8841,0.4295,0.0
mvc-5966,Ca2SnWO6,13.5183,0.4843,0.0
mvc-6158,Ca3Mn3(AsO4)4,7.3673,0.3754,0.0
mvc-6553,Mg3Fe3(AsO4)4,7.9894,0.6654,0.0
mvc-7302,Mg(BiO2)2,15.4651,0.9442,0.0
mvc-8107,VZnAs2O7,17.4671,2.1969,0.0
mvc-8162,TiZn(GeO3)2,15.6104,1.2387,0.0
mvc-8186,Sn(GeO3)2,7.0099,0.547,0.0
mp-1002570,KMnO2,7.4278,0.4313,0.0
mp-1036995,Mg30CoBO32,10.4933,0.6701,0.0
mp-1037019,SrMg30CoO32,10.3167,0.7217,0.0
mp-1037021,Mg30VNiO32,10.6977,0.758,0.0
mp-1037092,Mg30VNiO32,10.6977,0.758,0.0
mp-1037121,KMg30CoO32,9.6952,0.6751,0.0
mp-1037359,Mg30ZnSnO32,10.2099,0.6433,0.0
mp-1037390,Mg30VCuO32,10.5987,0.671,0.0
mp-1067627,PbS,17.8886,1.147,0.0
mp-1069533,Hf2SN2,17.2209,0.8078,0.0
mp-1076534,RbTaO3,7.6767,1.2747,0.0
mp-10925,Pr2Se2O,10.4221,0.5331,0.0
mp-1094021,Zn(GaS2)2,5.8123,0.3898,0.0
mp-1097025,GaFe2BO5,8.3942,0.4249,0.0
mp-1100362,Ca3Sn2S7,12.2514,0.4994,0.0
mp-1101326,Ta3AgO8,33.6377,1.963,0.0
mp-1101450,NbOF3,5.1486,0.4106,0.0
mp-1101703,NaLi2FePCO7,5.1613,0.3985,0.0
mp-1103823,Yb2GeS4,6.3091,0.1873,0.0
mp-1112066,K2LuAuCl6,10.5062,0.6573,0.0
mp-11121,CsTbCdSe3,8.2628,0.383,0.0
mp-11122,CsDyCdSe3,8.4097,0.3894,0.0
mp-1112437,Rb2PrCuI6,7.3163,0.2472,0.0
mp-1112476,K2AgBiCl6,26.4394,11.1677,0.0
mp-1112502,Cs2TlAsCl6,11.3165,1.4677,0.0
mp-1112913,Cs2PrCuI6,7.152,0.3596,0.0
mp-1113638,Rb2ScAuCl6,8.6582,0.3955,0.0
mp-1113806,Rb2AgBiCl6,23.5249,11.8829,0.0
mp-1114526,Rb2ScInI6,8.5341,0.337,0.0
mp-1163942,Al2V3(SiO4)3,5.1773,0.3353,0.0
mp-1173711,Na3ErTi2Nb2O12,27.3589,4.8678,0.0
mp-1173761,Na2CeO3,15.7419,0.88,0.0
mp-1176628,LiMnF4,4.3441,0.2117,0.0
mp-1177570,Li3V2(PO4)3,6.5457,0.7564,0.0
mp-1177768,Li2VFeP2(HO5)2,6.3669,0.5742,0.0
