material_id,formula,diel_total_pred_n0,diel_total_ale_n0,diel_total_target
mp-1176552,LiV2O2F3,11.9804,0.8676,0.0
mp-1177243,Li4TiFe3O8,9.1866,0.6859,0.0
mp-1177277,Li4TiV4(Fe2O9)2,15.6514,1.0859,0.0
mp-1177371,Li4V3CrO8,13.8679,1.3521,0.0
mp-1177514,Li3V2(NiO4)2,21.8367,1.9984,0.0
mp-1177782,Li2VFe3O8,22.4496,1.3051,0.0
mp-1177850,Li2TiCoO4,15.5596,0.7602,0.0
mp-1178228,FeOF,14.5296,0.6237,0.0
mp-1178771,YCu(WO4)2,19.3965,0.8108,0.0
mp-1180577,Na3Np(HO3)2,8.3386,0.4225,0.0
mp-1181628,DyCu(WO4)2,19.6165,0.8224,0.0
mp-1181782,CuReO4,25.1789,4.0656,0.0
mp-1184273,EuBr2,9.0576,0.3146,0.0
mp-1188316,Bi2O3,35.8425,3.2553,0.0
mp-1190152,SrHgAs2O7,9.9352,0.3269,0.0
mp-1190257,GeSe2,12.4871,0.4069,0.0
mp-1190476,Na2Zn(GeSe3)2,21.5128,1.3461,0.0
mp-1190517,BaNp(HO2)3,9.8743,0.4268,0.0
mp-1190524,TlInHgS3,21.4816,0.8027,0.0
mp-1190796,La3LuBeS7,19.4788,1.2273,0.0
mp-1191072,BaGa4Se7,12.6798,0.3209,0.0
mp-1191238,CsSm2Cu3Se5,16.235,0.3708,0.0
mp-1191568,La3BeSbS7,19.6205,0.8538,0.0
mp-1192137,Er2TlCu3S5,21.8485,1.0252,0.0
mp-1192182,Sr2LiH2N,13.8227,0.5478,0.0
mp-1192357,Sr3LiAs2H,19.5914,0.5084,0.0
mp-1192415,Yb(TmS2)2,16.5599,0.5312,0.0
mp-1192564,Mg2GeSe4,12.2761,0.2938,0.0
mp-1192685,ZnH6(Se2N)2,8.3466,0.5184,0.0
mp-1193100,Sr(YSe2)2,16.5292,0.5077,0.0
mp-1193732,Te2PdPb2(ClO3)2,17.7091,1.2924,0.0
mp-1193745,CeAsO4F,11.9495,0.5175,0.0
mp-1193944,Tm2S3,17.2766,0.738,0.0
mp-1194551,BaGe4(RhS3)2,25.4154,0.8642,0.0
mp-1194553,Hg5(SeO4)2,15.4158,1.0188,0.0
mp-1194686,As4(Pb3S5)3,21.1485,1.1405,0.0
mp-1194826,K2CdSnS4,14.4005,0.4385,0.0
mp-1195232,Eu(BH4)2,8.5408,0.6897,0.0
mp-1195667,Cs2MgGe3Se8,10.8741,0.2224,0.0
mp-1195865,Ce2Te4Cl2O11,20.8124,1.9445,0.0
mp-1195982,La2ThS5,28.5606,1.707,0.0
mp-1196151,InHg7S6Cl5,21.2065,1.1613,0.0
mp-1196909,MgFe2BO5,9.807,0.4435,0.0
mp-1196964,Ba3Al3P5,15.9665,0.2989,0.0
mp-1197610,Na3Np(H3O4)2,8.1249,0.355,0.0
mp-1198841,NbBi4BrO8,36.0243,2.6534,0.0
mp-1199631,NaCaAlOF6,6.6032,0.458,0.0
mp-1199840,Cs5As(PSe3)4,8.9449,0.3122,0.0
mp-1199919,K2MnP2H2(O4F)2,7.7388,0.33,0.0
mp-1201395,Tb4Te3N2,16.9685,0.4202,0.0
mp-1201600,In2BiSe4I,42.2506,1.2622,0.0
mp-1202223,WO3,16.4867,1.7884,0.0
mp-1202411,Fe2PHO3F2,8.1708,0.3292,0.0
mp-1203724,Na3LaMn3(AsO5)3,11.9688,0.9385,0.0
mp-1204773,Ba6Sn7S20,14.8934,0.5507,0.0
mp-1207476,Zn7P10,12.7408,0.3361,0.0
mp-1208398,Tl2(SeO4)3,15.8477,1.5338,0.0
mp-1208762,Sr2MnTeO6,14.7586,0.653,0.0
mp-1208816,Sr3CaCN4,18.3561,0.324,0.0
mp-1209298,RbP15,16.7776,0.6528,0.0
mp-1209632,PrCu(WO4)2,16.9615,0.576,0.0
mp-1209762,SbTe2SeF6,8.063,0.4059,0.0
mp-1210389,Na3Zn2(MoO4)3,12.7262,0.4775,0.0
mp-1210588,MgTeO4,9.1368,0.3234,0.0
mp-1211721,KNb13O33,37.8848,6.7348,0.0
mp-1211855,KYb2Cl7,7.0171,0.3385,0.0
mp-1212006,InNiAg2F7,10.7752,0.4817,0.0
mp-1212500,K2NaTi2Fe7Si8H4O31,10.0598,0.5841,0.0
mp-1212730,FeAg(MoO4)2,17.7083,1.603,0.0
mp-1213723,Cs3IO5,7.8344,0.3894,0.0
mp-1214726,Ba2FeBrO3,17.6924,0.6518,0.0
mp-1215311,ZrNi5(BO5)2,12.4135,0.4999,0.0
mp-1215430,Zn2SeS,13.1693,0.6955,0.0
mp-1215658,ZnFe4CoO8,15.4294,0.3833,0.0
mp-1216366,VFe3(PO4)4,10.6572,1.1316,0.0
mp-1217396,ThPbI6,15.6348,0.4182,0.0
mp-1217726,Tb2VFeO6,18.2854,0.7124,0.0
mp-1218312,Ta2O5,26.9523,1.2944,0.0
mp-1218456,Sr4NbCoO8,35.0254,2.5758,0.0
mp-1218740,Sr2NbCoO6,28.5345,2.2356,0.0
mp-1219381,Sm12Sn(GeS7)4,16.2783,1.2802,0.0
mp-1219447,SbPbIO2,25.6561,0.8748,0.0
mp-1219637,RbNaCa2Nb4O13,24.602,1.419,0.0
mp-1219875,Pr3Se2NO,18.1376,0.4326,0.0
mp-1220275,Nd3Se2NO,17.4605,0.4523,0.0
mp-1220698,NaZr2SN2Cl,16.1649,0.7337,0.0
mp-1220731,NaLaNb2O7,54.9524,2.6519,0.0
mp-1220737,Na5CuCO5,9.2016,0.4116,0.0
mp-1220960,NaAl6Sb7(TeCl3)8,18.4321,0.6165,0.0
mp-1221376,Na2MnFeF7,8.1215,0.9527,0.0
mp-1221457,MoWO6,13.7608,0.4776,0.0
mp-1221785,MnCo2TeO6,15.3842,1.6938,0.0
mp-1221958,MgZn3O4,11.6239,0.3016,0.0
mp-1222057,MgFe4CoO8,14.6165,0.458,0.0
mp-1222141,Mg2TeS,10.1297,0.334,0.0
mp-1223219,LaCuPbS3,39.2604,1.7712,0.0
mp-1223324,Li2MoO3,12.5233,0.3818,0.0
mp-1223468,KTaW2O9,17.2094,0.6478,0.0
mp-1223501,KLaNb2O7,22.9164,2.6934,0.0
mp-1223574,KFeSn3O8,15.904,0.8419,0.0
mp-1224796,Ga2S3,11.1074,0.368,0.0
mp-1224936,Fe15O16,14.7777,0.4168,0.0
mp-1225120,Er(CuS)3,15.4097,0.312,0.0
mp-1225635,Fe4Co(BiO3)5,27.2254,1.3412,0.0
mp-1225973,CsSm2Ti2NbO10,27.9538,2.1263,0.0
mp-1226647,Cr3Si3Pb10(ClO12)2,24.0297,0.882,0.0
mp-1226868,Cs3Sm7Se12,15.1481,0.6934,0.0
mp-1227495,BaSrPdF6,8.8475,0.62,0.0
mp-1227892,BaNaVS4,16.9103,0.8902,0.0
mp-1228747,Ba6La2Co4O15,19.4647,0.8449,0.0
mp-1228915,CsCoNiF6,21.7929,3.7984,0.0
mp-1229122,Ag2HgI4,8.6502,0.4704,0.0
mp-1229315,Ce2Gd2O7,23.488,1.3645,0.0
mp-1232109,Er2MgS4,18.6176,0.9459,0.0
mp-1232265,Tm2MgS4,18.5413,1.1214,0.0
mp-1244715,MgBiMoO5,25.7424,3.1931,0.0
mp-1246227,Ba5(GeN3)2,21.4914,4.5331,0.0
mp-1246750,NaGeN,11.9745,0.3855,0.0
mp-1248168,Y4Fe13Si2(SbO14)2,15.5589,0.5563,0.0
mp-1253123,AlFe(WO4)2,15.232,1.0471,0.0
mp-1253612,AlMo(WO4)2,10.3014,0.6627,0.0
mp-1274264,Li2TiFeO4,29.9115,2.6997,0.0
mp-1274975,V3(O2F)2,23.2551,1.4137,0.0
mp-1278188,Li2TiFeO4,30.4188,3.355,0.0
mp-1278875,Li2TiFeO4,30.4188,3.355,0.0
mp-1280709,LiV3Zn2O8,28.8941,1.9261,0.0
mp-1293627,Co3O4,12.216,0.4782,0.0
mp-1304173,NaV5O8,14.6824,0.4907,0.0
mp-1304444,Li4Fe3CoO8,16.2376,0.9849,0.0
mp-1319959,LiVPO5,13.7337,1.9122,0.0
mp-1322486,Cr3O4,10.3601,0.3846,0.0
mp-14439,K5TlO4,13.1401,0.3437,0.0
mp-15046,Sb2(PSe3)3,19.3232,1.5366,0.0
mp-1518043,BaSrGdBiO6,25.8125,1.2116,0.0
mp-1519450,KBaCeBiO6,18.0716,0.9028,0.0
mp-1566038,Ca2MnSbO6,15.3407,0.4866,0.0
mp-1569267,Ca5Sc2(CoO6)2,20.2455,1.639,0.0
mp-1653381,Li4TiCrO6,19.3345,1.8981,0.0
mp-17057,Sr2SnSe3F2,14.1712,0.726,0.0
mp-17660,SrPrCuSe3,17.3261,0.4204,0.0
mp-18297,Ba3(GaN2)2,28.7673,2.1606,0.0
mp-19135,Ni(PO3)2,5.6536,0.4012,0.0
mp-19164,BaDy2CoO5,21.6792,0.9745,0.0
mp-19431,LiYMo3O8,10.8789,0.4097,0.0
mp-1950,SrS2,9.8453,0.2423,0.0
mp-19517,KVPO5,8.4408,0.6602,0.0
mp-19785,HoFeO3,21.3608,0.8683,0.0
mp-19985,TlIn(PSe3)2,24.0289,1.0088,0.0
mp-20073,TiFeO3,31.7274,2.2169,0.0
mp-20076,KCrF6,6.4193,0.299,0.0
mp-20361,FePO4,10.8634,0.7134,0.0
mp-20919,Rb3CrF7,10.9354,0.6701,0.0
mp-21355,Cr2TeO6,14.4493,0.7557,0.0
mp-21541,CaV2P2O9,11.4454,0.428,0.0
mp-21665,V2CdP2O9,10.4886,0.4543,0.0
mp-21792,Na5CoO4,12.0196,0.3772,0.0
mp-22055,TbMnO3,17.0754,0.6359,0.0
mp-22147,HfPbS3,30.797,1.5853,0.0
mp-22203,SmMnO3,17.859,0.6643,0.0
mp-22264,CsSr2Nb3O10,39.2972,4.6228,0.0
mp-2234,Er2S3,18.8746,0.8914,0.0
mp-22621,LaTiAgO4,24.6518,2.8878,0.0
mp-22720,RbSr2Nb3O10,35.2162,3.2789,0.0
mp-23017,CsCu2Br3,9.4295,0.7963,0.0
mp-23311,EuBr2,9.3743,0.3694,0.0
mp-24426,HgH2SeO5,10.0477,0.7051,0.0
mp-24470,Fe4P3(HO5)3,7.8767,0.7204,0.0
mp-25275,MnO2,10.9264,0.4072,0.0
mp-25576,Li(MoO2)2,9.9107,0.6995,0.0
mp-25974,Li3MoP2O9,8.8938,0.4203,0.0
mp-26091,LiVPO5,13.7337,1.9122,0.0
mp-26401,LiMoP4O13,7.2903,1.8401,0.0
mp-26861,LiCo(PO3)4,31.6827,27.8689,0.0
mp-27133,BiPS4,20.0463,1.3487,0.0
mp-27443,Ba2MnO3,19.3564,0.8324,0.0
mp-28129,Ba(SbS2)2,19.5624,1.2715,0.0
mp-28334,Tl4SiSe4,59.5091,10.9918,0.0
mp-28380,Rb3TlO3,11.2751,0.4598,0.0
mp-28444,Fe3(SiO4)2,9.0453,0.4811,0.0
mp-28586,AgXeF9,9.3437,2.8864,0.0
mp-28812,Ag5BiO4,20.9048,1.1999,0.0
mp-29143,Na3VS4,11.18,0.5777,0.0
mp-29249,GeAsSe,15.964,0.6026,0.0
mp-2951,CdGeO3,11.9767,0.4777,0.0
mp-29530,H2WO4,7.486,0.974,0.0
mp-29958,Hg7(PO5)2,13.0365,0.5218,0.0
mp-30102,BaPdCl4,6.9807,0.3474,0.0
mp-31309,RbInSe2,13.6961,0.4413,0.0
mp-31360,K2Ta3Cl9,7.5681,0.5064,0.0
mp-31418,La(SbO3)3,13.4849,0.7131,0.0
mp-31760,Sr2TaFeO6,29.8672,1.9134,0.0
mp-32594,Sm2Se3,24.9961,0.6598,0.0
mp-33631,TiZn2O4,18.1589,0.921,0.0
mp-36165,Na10Zn4O9,11.8926,0.5986,0.0
mp-36592,Nd5AgSe8,25.9463,0.681,0.0
mp-38805,Sm5AgSe8,26.0407,0.6781,0.0
mp-4160,Tl3PSe4,43.2208,2.9479,0.0
mp-41963,CaLaMnFeO6,19.4439,1.4341,0.0
mp-4431,Ag3AsS3,13.4738,0.3204,0.0
mp-4599,Ce(TeO3)2,21.4723,1.8239,0.0
mp-504854,Na2Li3CoO4,9.9158,0.3788,0.0
mp-505141,Cs2SnS14,9.5096,0.2634,0.0
mp-505168,DyCu(WO4)2,17.2101,0.6168,0.0
mp-505396,CsNa3PbO4,9.0459,0.3723,0.0
mp-505700,KInSe2,14.7362,0.4457,0.0
mp-505731,Ba2Co(PO4)2,11.9373,0.5457,0.0
mp-505814,CsBa2Nb3O10,39.4607,6.1339,0.0
mp-530636,Zn(FeO2)2,15.8945,0.3822,0.0
mp-531689,TiNiO3,39.1102,4.3914,0.0
mp-532650,Ca4Mn3B3CO15,13.842,0.7927,0.0
mp-540728,K2Zn6O7,12.582,0.3449,0.0
mp-541000,K3As11,15.2607,0.3506,0.0
mp-541507,Sr2VO4,17.8646,0.7331,0.0
mp-541638,K2(ReS2)3,10.7958,0.6727,0.0
mp-542013,Rb4Zr3Se14,10.5044,0.2851,0.0
mp-542078,K2LaP2Se7,11.0134,0.3668,0.0
mp-542079,K3La(PSe4)2,11.1829,0.38,0.0
mp-542164,CsTb2Ag3Se5,15.2344,0.4579,0.0
mp-542233,Rb3As11,15.5303,0.3225,0.0
mp-542803,V6Zn3(FeO6)4,14.6661,0.7238,0.0
mp-545847,LuBi2BrO4,24.5641,0.8444,0.0
mp-546082,TmBi2ClO4,26.5545,0.9713,0.0
mp-549127,HoBi2ClO4,27.3301,1.028,0.0
mp-549709,ErBi2ClO4,26.8039,1.0134,0.0
mp-551407,CoSeO4,9.2858,0.5057,0.0
mp-552008,DyBi2ClO4,27.7463,1.0822,0.0
mp-553248,CsLaNb2O7,29.2898,2.1554,0.0
mp-554129,Br3N(O2F5)2,4.2411,0.5375,0.0
mp-555977,Rb2ZnO2,10.5412,0.4352,0.0
mp-555993,CrAg3ClO4,13.1158,1.8998,0.0
mp-5560,Cd3(BO3)2,11.8832,0.3114,0.0
mp-556765,NaFe2(MoO4)3,13.1897,0.5607,0.0
mp-557063,Sm7V(Se2O)4,16.6401,0.7256,0.0
mp-557396,Ag2INO3,12.15,0.9186,0.0
mp-557615,K3Np(H3O4)2,8.078,0.3872,0.0
mp-558289,UAg2(SeO4)2,12.6052,1.056,0.0
mp-558338,Tl2CuAsO4,19.4841,0.878,0.0
mp-559112,K2Zn6O7,13.1134,0.4294,0.0
mp-559119,IN2O4F5,4.2444,0.3491,0.0
mp-559213,CsIn3O5,12.4903,0.7833,0.0
mp-559387,Mn3V6(FeO6)4,12.4083,0.338,0.0
mp-560042,AsS3(NF3)2,3.7578,0.5431,0.0
mp-560214,MoPCl8O,4.496,0.4055,0.0
mp-560845,Cu2As4S3Cl2,10.2018,1.0371,0.0
mp-561127,K2Ce(NO3)6,6.2657,0.5041,0.0
mp-561382,NbBi4BrO8,30.8669,1.5118,0.0
mp-561454,KAu(SO4)2,8.9353,0.3643,0.0
mp-562076,Nb2Co(P2O7)3,7.9117,1.8725,0.0
mp-562364,Cr2Ag2O7,11.1834,0.579,0.0
mp-562541,Cs2Na3TlO4,10.3928,0.458,0.0
mp-562762,Ba2CoSe2(ClO3)2,11.785,0.5601,0.0
mp-562779,ErCoO3,17.7278,0.574,0.0
mp-569128,SiB3,12.451,0.7796,0.0
mp-569879,Cs2Ta6PbCl18,10.1528,0.5636,0.0
mp-569890,CrCl3,4.9679,0.3643,0.0
mp-570799,EuI2,11.392,0.6064,0.0
mp-572131,SbS8Cl5O,6.679,0.5646,0.0
mp-572546,CsRe(Cl2O)2,4.5817,0.4555,0.0
mp-583213,HgI2,11.8748,1.0288,0.0
mp-619279,In2PbS4,29.5108,1.4355,0.0
mp-626647,TlHO,16.5137,0.6107,0.0
mp-626913,V3(HO4)2,18.5709,5.3542,0.0
mp-627606,V3(H3O5)2,20.337,2.4513,0.0
mp-636813,Pb3O4,37.3476,1.373,0.0
mp-639662,CrF5,4.0961,0.4433,0.0
mp-641117,La5Ti4FeO17,30.6623,2.0537,0.0
mp-643071,Yb4Mg4Fe3H22,15.8621,0.5124,0.0
mp-645663,Te2Mo3Se7Br10,8.5921,0.2296,0.0
mp-649982,Sb8(Pb3S7)3,44.0459,1.7404,0.0
mp-654129,GaAg(PSe3)2,13.0529,0.4611,0.0
mp-669564,CsRe6S8Br3,7.7425,0.3173,0.0
mp-675678,Nd4Ag2Se7,23.9587,0.6568,0.0
mp-677611,TlAgAs2PbS5,29.4911,2.0505,0.0
mp-679999,Re3(SeCl)7,7.9446,0.5787,0.0
mp-680284,Rb6Ta4S25,8.3602,0.578,0.0
mp-683929,Cs4Re6C4S9N4,9.1518,0.676,0.0
mp-683957,Nd4CuTe5(ClO5)3,20.4589,1.3036,0.0
mp-684872,Ba2La3Ti2Cr3O15,29.1504,1.8039,0.0
mp-694890,NaCaFe2(SiO3)4,8.8331,0.5602,0.0
mp-705562,Mo4P5O24,12.655,1.6962,0.0
mp-721253,Li10Si(PSe6)2,10.1125,0.2989,0.0
mp-752495,Fe2OF3,11.2769,0.421,0.0
mp-752539,Cs2Ba2O3,21.9531,5.4392,0.0
mp-752782,Li5Ti2Mn3O10,21.4973,2.8229,0.0
mp-752904,Li3Fe3SiO8,19.6053,1.5969,0.0
mp-753247,LiMnF5,6.1404,0.3054,0.0
mp-753441,Li2Mn2OF6,8.8103,0.3835,0.0
mp-753655,LiTi2Mn3O10,49.6665,11.4799,0.0
mp-753805,LiVPCO7,8.6811,1.3055,0.0
mp-753934,LiLa4CoO8,25.4955,1.4401,0.0
mp-754133,LiCrBO3,6.3372,0.4353,0.0
mp-754244,V2(OF)3,14.1836,0.5994,0.0
mp-754991,Ga3NO3,18.8711,1.8083,0.0
mp-755041,Tm2Mn2O7,19.1419,0.8921,0.0
mp-755046,Ce3Y4O12,18.5544,0.7647,0.0
mp-755071,SnO2,10.8979,0.6024,0.0
mp-755217,Cs2BaO2,18.3462,0.8577,0.0
mp-756002,Li2TiFe2O5,18.0868,2.0844,0.0
mp-756088,SrTaNO2,63.8084,8.9219,0.0
mp-756147,CrInO3,12.4993,0.2861,0.0
mp-756206,LiVF4,12.7724,0.8874,0.0
mp-756220,V4OF11,9.5791,0.2536,0.0
mp-756565,Li2Ti7O15,54.577,4.165,0.0
mp-757193,Li4Cr3Ni(PO4)4,8.565,0.9149,0.0
mp-757423,Li4VNi3(PO4)4,20.7302,5.3596,0.0
mp-757512,Li2Cr4Si4O13,8.2602,0.4187,0.0
mp-757600,Li3MnF6,7.5396,0.3475,0.0
mp-757635,Li4MnP2O9,14.0727,1.0704,0.0
mp-757878,Na5Cu(HO2)2,9.5007,0.2745,0.0
mp-758135,LiCoSiO4,9.8093,0.7745,0.0
mp-758274,LiFe4(BO3)4,8.3944,0.6583,0.0
mp-758302,LiAgF2,13.7704,0.471,0.0
mp-758508,LiFe(CO3)2,11.1086,1.9932,0.0
mp-758730,LiFe2(BO3)2,8.0453,0.5187,0.0
mp-758960,Li4Ti2Fe5O12,41.3773,4.5046,0.0
mp-758997,LiCuCO3,7.9293,0.4318,0.0
mp-759387,Li3Fe8(BO3)8,8.1525,0.5576,0.0
mp-759441,LiCu(PO3)2,7.6439,0.7103,0.0
mp-760034,Li2VFeP2(HO5)2,9.0852,0.6447,0.0
mp-760197,Li5V2OF11,9.8299,1.0322,0.0
mp-760243,Li5Fe8(BO3)8,7.9672,0.4795,0.0
mp-760358,V4OF11,11.5408,0.5917,0.0
mp-760914,V4OF11,11.5408,0.5917,0.0
mp-761194,Li5Fe8(BO3)8,7.9672,0.4795,0.0
mp-761201,LiFe4(BO3)4,8.3944,0.6583,0.0
mp-761214,Li3Fe8(BO3)8,8.1525,0.5576,0.0
mp-761229,Na2MnO3,9.4553,0.2621,0.0
mp-761265,LiFe4(BO3)4,8.3944,0.6583,0.0
mp-761282,DyWO4,14.1493,0.5025,0.0
mp-761501,Mn2CoO6,13.954,0.2834,0.0
mp-761922,LiNb(TeO4)3,48.2111,26.4605,0.0
mp-762258,Na2Sn4O9,9.4435,1.0324,0.0
mp-763253,LiCoSiO4,8.3186,0.4004,0.0
mp-763767,Fe5P3O13,10.2509,0.8304,0.0
mp-763976,V4O7F5,15.4448,0.7,0.0
mp-764087,V2(OF)3,15.2655,0.7309,0.0
mp-764159,V2OF5,12.026,0.366,0.0
mp-764528,Li5Fe8(BO3)8,7.9672,0.4795,0.0
mp-764587,LiFe2(BO3)2,8.0453,0.5187,0.0
mp-764621,Li3Fe8(BO3)8,8.1525,0.5576,0.0
mp-764672,Li3Fe8(BO3)8,8.1525,0.5576,0.0
mp-764736,V4O5F7,13.3046,0.5461,0.0
mp-764847,Li3Fe8(BO3)8,8.1525,0.5576,0.0
mp-764891,Li5Fe8(BO3)8,7.9672,0.4795,0.0
mp-764917,Li3VO3F,15.806,1.1129,0.0
mp-765709,Li5Ti2Fe3O10,33.2564,6.4535,0.0
mp-765992,Li3Mn(OF)2,14.8467,0.921,0.0
mp-766000,LiVCr(P2O7)2,11.8185,2.47,0.0
mp-766689,V(SiO3)2,7.0137,0.4557,0.0
mp-766705,Li3CoPCO7,5.9384,2.4966,0.0
mp-767427,LiFe2(BO3)2,8.0453,0.5187,0.0
mp-767610,Mn2O3F,12.8544,0.4209,0.0
mp-768574,Na3MnBPO7,8.0505,0.3078,0.0
mp-769018,LiFe2(SO4)3,8.3447,1.606,0.0
mp-769573,LiTiVO4,27.9488,2.626,0.0
mp-769653,Li2TiFe2O5,18.0868,2.0844,0.0
mp-770361,LiV2BO5,13.2369,0.5581,0.0
mp-770652,LiCr3O9,25.902,2.6558,0.0
mp-770893,Li4Fe2O5,20.7185,1.2594,0.0
mp-771137,VCoO4,11.3543,0.4533,0.0
mp-771770,Li2Fe3(PO4)3,15.879,5.6619,0.0
mp-772223,Na3Fe(BO3)2,7.398,0.3068,0.0
mp-772323,Li2Cr4O13,11.1873,3.2835,0.0
mp-772512,FePO4,10.5846,0.4554,0.0
mp-774383,V4(OF3)3,13.0765,0.4138,0.0
mp-774387,V4OF11,9.3028,0.4114,0.0
mp-774512,Li2U(WO5)2,12.8391,0.4506,0.0
mp-774577,Li4Ti4VCr4O18,15.4384,1.2173,0.0
mp-775204,Li2V3WO8,16.2262,0.8733,0.0
mp-775213,VNi3Sn2(PO4)6,8.7081,1.6521,0.0
mp-775220,V(GeO3)2,7.7762,0.7073,0.0
mp-775238,LiFe2(BO3)2,8.0453,0.5187,0.0
mp-775287,Fe10OF19,9.4773,0.5413,0.0
mp-775322,Li5Fe8(BO3)8,7.9672,0.4795,0.0
mp-775331,LiVO2,19.8887,1.764,0.0
mp-775752,Li6VSn3(PO4)6,10.541,1.678,0.0
mp-775831,TiMn2O6,20.1657,1.0675,0.0
mp-775901,LiV3OF11,9.8903,0.288,0.0
mp-775929,La2Nb2N2O5,24.5436,1.3374,0.0
mp-775930,LiVP2HO8,18.5718,6.5909,0.0
mp-775944,Ba2Ti6N2O11,42.1427,3.1271,0.0
mp-775975,La2Nb2N2O5,30.3805,1.6316,0.0
mp-776106,LiMnF4,9.3633,0.5557,0.0
mp-7762,CdGe2O5,9.954,0.4207,0.0
mp-776224,Li3V5O12,19.8629,5.0865,0.0
mp-776460,Li4Fe(WO4)3,27.2867,4.4097,0.0
mp-776577,V2OF5,9.7229,0.4466,0.0
mp-7768,Th2SeN2,20.646,0.6404,0.0
mp-776823,La2Nb2N2O5,78.9266,9.5826,0.0
mp-777412,Li2VO2F,9.2904,0.4286,0.0
mp-777479,VO2,23.3815,1.5576,0.0
mp-777682,Li2NbV3O8,20.1104,1.3056,0.0
mp-777945,TiMn4O10,18.694,0.8034,0.0
mp-778184,Li2V2P7HO24,7.2829,1.9527,0.0
mp-778616,VO2F,16.4813,0.8273,0.0
mp-778830,Li10Ti2Fe3Co3O16,10.8712,0.7875,0.0
mp-779092,Li24Ti11CrO36,20.3476,2.746,0.0
mp-779360,VOF,15.5525,0.5645,0.0
mp-779609,V4OF11,11.5408,0.5917,0.0
mp-780089,Li3MnSi2O7,9.0324,0.3264,0.0
mp-780482,LiVP2HO8,15.3063,1.912,0.0
mp-781611,Li4Fe2C4SO16,10.7025,1.0112,0.0
mp-8269,Lu2CdS4,15.3563,0.4334,0.0
mp-865865,Yb(ErS2)2,17.3327,0.5631,0.0
mp-867665,LiV3(OF3)2,12.5037,0.8462,0.0
mp-878,Ho2S3,20.0498,0.8808,0.0
mp-9191,Na3SbTe3,20.3153,0.9562,0.0
mp-935811,KNbO3,10.0187,1.1821,0.0
mp-978275,MgB7,15.5168,0.9976,0.0
mp-983565,CuBSe2,13.2241,0.6173,0.0
mp-996960,AgNO2,7.5894,0.4231,0.0
mp-997082,BiAuO2,25.6287,1.0523,0.0
mvc-12218,Ca(FeO2)2,19.7874,1.0039,0.0
mvc-2271,Ba2MgCr2CuF14,8.0073,0.4636,0.0
mvc-4117,Ca2FeSbO6,21.6246,1.7999,0.0
mvc-702,AlW3O8,15.481,1.0015,0.0
mvc-7242,CaMn2O4,14.8252,0.6028,0.0
mvc-784,YW3O8,12.862,0.4732,0.0
mvc-7974,MgMnAs2O7,9.86,0.8361,0.0
mp-1004038,CaMn2O4,14.7026,0.5535,0.0
mp-1023933,WSe2,8.0753,1.9064,0.0
mp-1025154,UTl2O4,34.4746,1.8894,0.0
mp-1025572,WSe2,8.0822,2.3566,0.0
mp-1025874,MoS2,12.5745,2.0827,0.0
mp-1027894,Mo3W(SeS)4,11.3403,2.5682,0.0
mp-1036742,Mg30VCdO32,10.2145,0.4274,0.0
mp-1036900,Mg30NiSnO32,10.5123,0.5072,0.0
mp-1038011,NaMg30MnO32,9.9117,0.4193,0.0
mp-1038038,LiMg30MnO32,10.2046,0.4424,0.0
mp-1038146,KMg30MnO32,9.8525,0.4051,0.0
mp-10409,Ba4Nd2Cd3Se10,16.5016,0.3786,0.0
mp-1079264,Nb(SBr)2,7.4123,0.2333,0.0
mp-1079339,K2NaMnF6,9.375,0.5193,0.0
mp-1080184,LaIO3,12.9729,0.4982,0.0
mp-10913,GeO2,6.7881,0.3142,0.0
mp-1091416,SrCuTeF,13.6949,0.3073,0.0
mp-1096995,HfSO,21.1512,0.9129,0.0
mp-1100996,TlIn5S8,17.4765,1.5321,0.0
mp-1103178,CsNdCdTe3,13.2383,0.3749,0.0
mp-1105136,YTl(PSe3)2,17.3468,0.7173,0.0
mp-1105141,TbTl(PSe3)2,17.3152,0.7291,0.0
mp-1105239,DyTl(PSe3)2,17.0806,0.6906,0.0
mp-1105337,Sm3B(SO)3,15.039,0.6266,0.0
mp-1105368,NbAlBr8,7.7837,0.5783,0.0
mp-1105641,InHO2,12.7058,0.7464,0.0
mp-1111666,K2LiMoCl6,13.1513,0.4462,0.0
mp-1111762,Na2AgRhF6,7.8445,0.3995,0.0
mp-1112116,Cs2RbTlBr6,12.8947,0.7653,0.0
mp-1112480,K2AgAsCl6,17.8184,0.569,0.0
mp-1113040,Cs2KMoI6,10.8444,0.3437,0.0
mp-1114636,Rb3TlBr6,13.98,0.466,0.0
mp-1120763,Cs3VSe4,9.5649,0.2689,0.0
mp-1173534,NdNb3O9,20.2722,1.2338,0.0
mp-1173592,NaMnFe(PO4)2,10.7352,0.4509,0.0
mp-1175387,Li9Mn2Co5O16,15.5319,0.6951,0.0
mp-1175637,Li9Mn2Co5O16,20.9336,2.8876,0.0
mp-1175642,Li9Mn2Co5O16,23.9691,2.0518,0.0
mp-1175764,Li9Mn2Co5O16,20.9336,2.8876,0.0
mp-1176277,Li9Mn2Co5O16,16.3391,0.7721,0.0
mp-1176763,LiFe2(CO3)3,11.512,0.7131,0.0
mp-1177314,Li4NbCr(TeO6)2,27.0558,6.2795,0.0
mp-1177317,Li4TiFe3Sn2(PO4)6,12.5396,1.2837,0.0
